Num_Acc,catr,voie,v1,v2,circ,nbv,vosp,prof,pr,pr1,plan,lartpc,larrout,surf,infra,situ,vma
201900045988,4,ALBERT SCHWEITZER (RUE),0,,2,0,0,1,0,0,1,,,1,0,1,30
201900045989,3,50,0,,2,2,0,1,0,641,1,,,1,5,1,50
201900045990,3,934,0,,3,4,0,2,10,610,1,,,1,3,1,90
201900045991,3,142,0,,2,2,0,1,15,904,1,,,1,0,1,80
201900045992,3,231,0,,3,4,0,1,50,725,1,,,1,5,1,70
201900045993,4,EUROPE. BOULEVARD DE L',0,,3,3,0,1,0,0,1,,,1,0,1,50
201900045994,4,PATTON GENERAL RTE ST-AUBIN A AV RUBILLA,0,,3,4,0,1,0,0,1,,,1,0,1,90
201900045995,4,BRIAND ARISTIDE (PL),0,,1,2,0,2,0,0,1,,,1,0,1,50
201900045996,4,BEAUBERNARD (RUE),0,,2,2,0,1,1,0,1,,,1,0,1,500
201900045997,4,Rue François Xavier Bichat,0,,2,2,0,1,0,0,1,,,1,0,1,50
201900045998,4,REPUBLIQUE (DE)                     (R ),0,,2,2,0,1,0,0,1,,,1,0,1,50
201900045999,4,FRANKLIN ROOSEVELT                  (AV),0,,3,1,0,1,1,0,1,,,1,0,1,50
201900046000,3,66,0,,2,2,0,1,72,125,1,,,1,0,1,50
201900046001,3,885,0,,2,4,0,2,0,0,1,,,1,0,1,50
201900046002,4,ROBERTSAU (RUE DE LA),0,,2,3,1,1,0,0,1,,,1,0,1,50
201900046003,4,ALPES (QUAI DES),0,,2,3,1,1,0,0,1,,,1,2,1,50
201900046004,4,RUE DU MARCHE AUX BESTIAUX,0,,2,2,0,1,0,1,1,,,1,0,1,30
201900046005,4,WILSON (BOULEVARD THOMAS),0,,2,NaN,0,1,0,0,1,,,1,6,1,30
201900046006,4,EUROPE DE L',0,,2,2,0,1,27,0,1,,,1,0,1,70
201900046007,4,VARSOVIE (RUE DE),0,,1,1,0,1,0,0,1,,,1,0,1,50
201900046008,4,FOCH (PLACE),0,,3,4,0,1,0,0,1,,,2,0,1,30
201900046009,3,941,0,,3,2,0,1,1,0,1,,,1,0,1,70
201900046010,4,ABBE PIERRE ( DE L ' ),0,,2,3,0,1,0,0,1,,,1,5,1,30
201900046011,3,112,0,,2,2,0,1,3,320,1,,,2,5,1,50
201900046012,3,916,0,,2,3,0,1,NaN,NaN,1,,,1,0,1,50
201900046013,4,BERGSON (RUE HENRI),0,,2,2,0,1,NaN,NaN,1,,,1,0,1,50
201900046014,4,WAGE (RUE DU),0,,2,2,0,1,NaN,NaN,2,,,1,0,1,50
201900046015,7,147,0,,2,2,0,1,0,0,1,,,1,0,1,50
201900046016,7,14,0,,2,0,0,1,0,0,1,,,1,0,1,50
201900046017,4,MARNE DE LA) 111 A 119 ET 126 A FIN,0,,2,2,0,2,0,0,1,,,1,9,1,50
201900046018,4,OUDINOT (RUE DU MAL),0,,NaN,2,0,1,0,0,1,,,1,0,1,50
201900046019,4,AVENUE DE L'EUROPE,0,,1,1,0,1,0,0,1,,,1,0,1,50
201900046020,3,951,0,,4,4,0,1,NaN,NaN,1,,,1,5,1,50
201900046021,4,TERNIERE RUE DE LA,0,,NaN,1,0,1,0,0,1,,,1,0,1,30
201900046022,4,ROUAUD,0,,NaN,1,0,1,0,0,3,,,1,0,1,30
201900046023,4,MAIL,0,,1,1,0,2,0,0,1,,,1,0,1,30
201900046024,4,RUE CROIX BAUDU,0,,2,2,0,1,0,0,1,,,1,0,1,50
201900046025,4,RUE DES QUATRE TOURELLES,0,,2,2,0,1,NaN,NaN,1,,,1,0,1,50
201900046026,4,R DE BOURGES,0,,3,4,0,1,NaN,NaN,1,,,1,5,1,50
201900046027,4,VAILLANT RUE EDOUARD,0,,2,2,0,4,1,0,1,,,1,0,1,50
201900046028,2,87,0,,1,1,0,2,0,685,3,,,1,0,1,70
201900046029,4,DANIEL MAYER,0,,2,2,0,1,0,0,1,,,1,0,1,50
201900046030,4,FRANCE (R. DE) A PARTIR DU N° 66-91,0,,1,1,0,1,0,0,1,,,1,0,1,50
201900046031,3,307,0,,2,0,0,2,0,768,1,,,1,0,1,50
201900046032,4,SADI CARNOT (BOULEVARD),0,,3,2,0,1,0,0,1,,,1,0,1,50
201900046033,4,Boulevard Jules Ferry,0,,2,2,1,2,0,0,1,,,2,5,1,50
201900046034,4,BOULEVARD PERIPHERIQUE INTERIEUR,0,,1,4,0,1,28,600,1,,,1,0,1,70
201900046035,4,BD PERIPHERIQUE EXTERIEUR,0,,1,4,0,2,15,800,2,,,1,0,1,70
201900046036,4,RUE DE CHARENTON,0,,2,2,0,2,316,0,3,,,2,0,1,30
201900046037,4,BOULEVARD SAINT MICHEL,0,,2,3,0,2,0,0,1,,,1,0,1,50
201900046038,4,BOULEVARD MORTIER,0,,2,2,NaN,1,168,0,1,,,1,4,6,30
201900046039,4,RUE DE TOCQUEVILLE,0,,1,1,0,1,126,0,1,,,1,0,1,30
201900046040,4,BOULEVARD EXELMANS,0,,3,4,0,1,0,0,1,,,1,0,1,50
201900046041,4,AVENUE DE LA MOTTE PICQUET,0,,2,3,0,1,40,0,1,,,1,0,1,50
201900046042,4,BOULEVARD DIDEROT,0,,2,4,0,1,106,0,1,,,1,0,1,50
201900046043,4,RUE DU FAUBOURG SAINT MARTIN,0,,1,3,0,1,0,0,1,,,1,0,1,50
201900046044,4,PLACE DE L OPERA,0,,1,2,0,1,0,0,1,,,1,0,1,50
201900046045,4,PLACE CHARLES DE GAULLE,0,,1,2,0,1,0,0,2,,,1,0,1,50
201900046046,4,PONT DE LA CONCORDE,0,,2,4,1,1,0,0,3,,,1,0,5,50
201900046047,4,BOULEVARD DE LA TOUR MAUBOURG,0,,2,4,0,1,0,0,1,,,1,0,1,50
201900046048,4,BOULEVARD DU PALAIS,0,,1,4,0,1,6,0,1,,,2,0,1,50
201900046049,3,274,0,,3,2,0,1,0,0,1,,,1,0,1,50
201900046050,3,120,0,,1,3,0,1,0,0,1,,,2,0,1,50
201900046051,4,ANATOLE FRANCE (AV),0,,2,2,0,1,0,0,1,,,1,0,1,50
201900046052,3,102,0,,3,2,0,2,0,0,1,,,1,0,1,50
201900046053,3,101,0,,1,2,0,1,0,0,3,,,2,0,1,50
201900046054,3,130,0,,1,1,0,1,0,0,1,,,1,0,1,50
201900046055,3,10,0,,3,5,1,1,0,0,1,,,1,0,1,50
201900046056,4,SAINT SIMON (rue),0,,2,0,0,1,0,0,1,,,2,0,1,50
201900046057,4,GARE (BD DE LA),0,,2,2,3,1,0,0,2,,,1,9,1,30
201900046058,3,138,0,,2,3,0,1,0,0,1,,,1,2,1,50
201900046059,3,931,0,,1,2,0,1,0,0,1,,,1,0,1,50
201900046060,3,921,0,,2,4,3,1,1,0,1,,,1,4,1,50
201900046061,4,MORISOT (RUE),0,,2,2,0,1,0,0,1,,,1,0,2,30
201900046062,4,GROSLAY (CHEM. DE),0,,2,2,0,1,0,0,3,,,1,0,1,50
201900046063,3,986,0,,3,4,0,1,0,0,1,,,1,9,1,30
201900046064,2,13,0,,2,8,0,1,0,0,1,,,1,0,1,50
201900046065,3,912,0,,1,2,0,1,0,0,1,,,1,0,1,50
201900046066,4,JEAN JAURES (AVENUE) N°57 A 259 ET 64 A,0,,2,1,0,1,0,0,1,,,1,0,1,30
201900046067,4,DENFERT ROCHEREAU (RUE),0,,2,2,0,1,0,0,1,,,1,0,1,50
201900046068,4,BONTEMPS (rue Marcel),0,,3,2,0,1,0,0,1,,,1,0,1,50
201900046069,4,GARENNES (RUE DES),0,,2,1,0,2,0,0,3,,,2,2,1,50
201900046070,6,,0,,NaN,2,0,1,NaN,NaN,1,,,2,0,4,50
201900046071,3,928,0,D,2,2,0,2,32,50,2,,,2,0,1,70
201900046072,3,991,,,2,2,0,1,5,300,4,,,2,9,3,50
201900046073,3,610,,,3,4,0,1,NaN,NaN,1,,,1,0,1,110
201900046074,3,147,,,2,1,0,1,NaN,NaN,1,,,2,0,1,80
201900046075,3,945,,D,2,1,0,1,16,600,1,,,2,0,1,50
201900046076,3,559,,,2,2,0,1,NaN,NaN,1,,,1,0,1,NaN
201900046077,1,20,0, -,3,4,0,1,86,750,1,,,1,0,1,130
201900046078,3,931,0,,2,2,0,1,50,0,1,,,2,5,1,80
201900046079,3,146,,,2,2,0,2,4,200,1,,,2,0,1,80
201900046080,3,1508,0,D,2,1,0,1,47,900,1,,,2,6,1,70
201900046081,3,103,0,,2,2,0,1,6,36,2,,,2,0,3,80
201900046082,3,632,0,,3,2,0,2,34,150,3,,,2,0,1,80
201900046083,3,17,,D,2,2,0,2,NaN,NaN,2,,,2,0,1,80
201900046084,3,23,0,,2,2,0,2,14,720,3,,,2,0,1,80
201900046085,3,231,0,,2,2,0,2,10,280,2,,,2,0,1,80
201900046086,3,987,0,,2,2,0,1,9,800,1,,,2,0,1,80
201900046087,3,120,,,2,2,0,2,NaN,NaN,4,,,1,0,1,80
201900046088,3,994,0,,NaN,2,0,1,21,970,1,,,2,0,4,50
201900046089,4,1,,,2,2,0,2,NaN,NaN,2,,,1,0,3,80
201900046090,3,65,,,2,2,0,1,31,91,1,,,2,0,3,80
201900046091,3,5,0,,2,2,0,1,4,700,2,,,2,0,1,NaN
201900046092,3,59,0,D,2,2,0,1,14,300,1,,,2,5,1,50
201900046093,3,7,,B,2,2,2,1,NaN,NaN,1,,,2,0,4,50
201900046094,3,6098,,,2,2,0,1,10,263,1,,,1,0,1,50
201900046095,3,1017,,,2,2,0,2,44,0,1,,,1,5,1,80
201900046096,3,936,0,,2,1,0,1,109,485,2,,,2,0,1,50
201900046097,3,46,,,2,2,0,1,NaN,NaN,1,,,1,0,1,80
201900046098,3,120,0,A,2,2,0,1,0,90,1,,,2,0,3,70
201900046099,3,438,,,2,2,0,3,NaN,NaN,1,,,1,0,5,70
201900046100,3,135,,,2,2,0,1,26,NaN,1,,,1,0,1,80
201900046101,3,89,,,2,2,0,1,11,293,1,,,1,0,1,80
201900046102,1,40,0,,3,5,3,2,NaN,NaN,2,,,2,0,1,110
201900046103,3,5,0,C,2,2,0,1,12,500,1,,,1,2,3,50
201900046104,2,1,,,2,2,0,1,22,200,3,,,1,0,1,70
201900046105,1,10,,,1,4,0,1,442,0,1,,,2,0,3,110
201900046106,1,13,0,A,3,3,0,1,107,0,1,,,2,0,1,110
201900046107,2,1,,,2,2,0,1,NaN,NaN,3,,,1,0,3,90
201900046108,4,1,,,2,2,0,1,NaN,NaN,3,,,9,0,3,110
201900046109,1,VE2,,,3,4,0,1,11,700,1,,,1,3,3,110
201900046110,2,1,0,,2,2,0,1,53,0,1,,,1,0,3,90
201900046111,3,219,0,,2,2,0,1,5,8,1,,,2,0,1,80
201900046112,2,30,0,,2,2,0,1,45,0,1,,,1,0,1,80
201900046113,4,,0,,2,2,0,4,NaN,NaN,1,,,2,0,3,50
201900046114,4,avenue des romarins,,,2,2,0,1,NaN,NaN,1,,,2,0,1,50
201900046115,3,1,,,2,2,0,1,NaN,NaN,3,,,1,0,3,80
201900046116,3,36,0,D,2,2,0,1,NaN,NaN,1,,,2,5,1,50
201900046117,3,10,0,,NaN,2,0,1,21,665,2,,,2,0,3,80
201900046118,3,657,0,D,2,2,0,1,NaN,NaN,1,,,2,0,1,50
201900046119,3,657,0,D,2,2,0,1,NaN,NaN,1,,,2,9,1,50
201900046120,9,,0,,NaN,1,0,1,NaN,NaN,2,,,2,2,6,NaN
201900046121,4,1,0,,2,2,0,1,NaN,NaN,1,,,2,0,1,50
201900046122,2,7,,,1,1,0,1,11,290,1,,,1,0,8,80
201900046123,4,,,,2,2,0,2,NaN,NaN,4,,,2,0,1,80
201900046124,3,908,0,,2,2,0,1,23,550,3,,,2,0,1,80
201900046125,3,8,0,,3,2,0,2,17,75,3,,,2,0,1,50
201900046126,1,55,0,,1,2,0,2,32,0,3,,,1,0,1,90
201900046127,1,50,0,,3,3,0,1,5,288,1,,,1,0,1,90
201900046128,1,7,0,,1,2,0,1,264,500,1,,,1,0,1,90
201900046129,1,50,0,,1,2,0,1,15,0,1,,,1,0,1,90
201900046130,1,55,0,,1,1,0,2,34,0,3,,,1,0,1,70
201900046131,1,630,0,,1,2,0,1,4,872,3,,,2,3,1,50
201900046132,1,62,0,,1,2,0,1,0,108,1,,,2,3,1,90
201900046133,2,118,0,,3,4,0,1,5,400,1,,,1,0,1,90
201900046134,1,86,0,,3,3,0,1,79,400,1,,,2,1,1,90
201900046135,2,13,0,,1,4,0,1,8,500,1,,,2,2,1,70
201900046136,1,3,0,,1,1,0,2,7,900,2,,,2,2,1,50
201900046137,1,3,0,,3,10,0,1,1,500,2,,,2,1,1,90
201900046138,1,15,0,,3,8,0,1,5,800,3,,,2,2,1,110
201900046139,1,115,0,,3,4,0,1,8,600,1,,,2,0,1,90
201900046140,1,15,0,,3,8,0,1,5,500,3,,,2,2,1,110
201900046141,1,1,0,,3,7,0,1,41,500,1,,,2,0,1,130
201900046142,2,104,0,,3,4,0,1,5,0,1,,,1,0,1,110
201900046143,2,104,0,,3,4,0,1,2,799,3,,,2,0,1,110
201900046144,1,3,0,,3,NaN,0,1,15,500,1,,,1,0,1,90
201900046145,1,86,0,INT,1,3,0,1,46,299,1,,,2,1,1,90
201900046146,1,86,0,A,NaN,2,0,2,35,0,2,,,2,2,1,90
201900046147,1,104,0,,1,3,0,1,16,0,1,,,2,0,1,90
201900046148,1,4,0,,3,4,0,1,4,0,1,,,1,0,1,90
201900046149,1,4,0,,3,6,0,1,13,149,1,,,2,0,1,90
201900046150,1,4,0,,3,5,0,1,2,0,1,,,2,0,1,90
201900046151,1,4,0,,3,4,0,1,3,0,1,,,1,0,1,90
201900046152,4,FORMAGNE,0,,NaN,0,0,2,0,0,1,,,1,5,1,50
201900046153,4,,,,2,2,0,1,10,NaN,1,,,1,0,4,50
201900046154,1,15,0,,3,10,0,1,7,900,1,,,1,0,1,110
201900046155,1,15,0,,3,6,0,1,10,0,2,,,2,0,1,110
201900046156,1,86,0,,3,7,0,1,18,159,1,,,2,0,1,90
201900046157,1,16,0,,1,2,0,3,0,365,2,,,2,2,1,50
201900046158,4,BD PERIPHERIQUE INTERIEUR,0,,1,4,0,1,14,100,1,,,1,0,1,70
201900046159,4,BD PERIPHERIQUE EXTERIEUR,0,,NaN,4,0,1,23,500,1,,,1,0,1,70
201900046160,4,BD PERIPHERIQUE EXTERIEUR,0,,3,3,0,1,24,100,1,,,2,0,1,70
201900046161,4,BD PERIPHERIQUE EXTERIEUR,0,,1,3,0,1,7,800,1,,,1,0,1,70
201900046162,4,QUAI D ISSY LES MOULINEAUX,0,,NaN,0,0,1,0,0,1,,,2,0,1,50
201900046163,4,BD PERIPHERIQUE INTERIEUR,0,,1,4,0,1,22,500,1,,,1,0,1,70
201900046164,4,BOULEVARD DE L HOPITAL,0,,2,4,0,1,4,0,1,,,2,0,1,50
201900046165,4,BOULEVARD RASPAIL,0,,3,2,0,1,0,0,1,,,1,0,1,50
201900046166,4,RUE DE RENNES,0,,2,3,0,1,93,0,1,,,2,0,1,50
201900046167,4,RUE MAZARINE,0,,1,1,0,1,0,0,1,,,1,0,1,30
201900046168,4,BOULEVARD SAINT GERMAIN,0,,1,4,3,1,0,0,1,,,1,0,6,50
201900046169,4,RUE VICTOR LETALLE,0,,1,1,0,1,0,0,1,,,2,0,1,30
201900046170,4,AVENUE DE FLANDRE,0,,3,2,3,1,0,0,1,,,1,0,6,50
201900046171,4,AVENUE DE VILLIERS,0,,2,2,0,1,87,0,1,,,1,0,1,50
201900046172,4,VOIE GEORGES POMPIDOU,0,,1,2,0,1,0,0,1,,,2,5,1,50
201900046173,4,ALLEE DE LONGCHAMP,0,,2,2,0,1,0,0,1,,,2,0,1,50
201900046174,4,BOULEVARD PASTEUR,0,,3,4,0,2,0,0,1,,,1,0,1,50
201900046175,4,RUE DE LA CONVENTION,0,,2,3,1,1,0,0,1,,,1,0,5,50
201900046176,4,BOULEVARD ARAGO,0,,2,4,0,2,0,0,1,,,2,0,1,50
201900046177,4,RUE DE WATTIGNIES,0,,1,1,0,1,49,0,1,,,1,0,1,50
201900046178,4,AVENUE DU GENERAL MICHEL BIZOT,0,,2,2,0,2,0,0,1,,,1,0,1,50
201900046179,4,BOULEVARD RICHARD LENOIR,0,,3,2,0,1,0,0,1,,,1,0,1,30
201900046180,4,RUE DES CAPUCINES,0,,1,1,0,1,0,0,1,,,2,0,1,50
201900046181,4,BOULEVARD DE COURCELLES,0,,2,4,0,1,0,0,1,,,1,0,1,50
201900046182,4,AVENUE MONTAIGNE,0,,2,2,0,1,0,0,1,,,1,0,1,30
201900046183,4,QUAI D ORSAY,0,,2,4,0,1,0,0,1,,,1,0,1,50
201900046184,4,PLACE DE LA REPUBLIQUE,0,,2,7,0,1,0,0,2,,,1,5,1,50
201900046185,4,QUAI HENRI IV,0,,1,3,0,1,0,0,3,,,2,0,1,50
201900046186,4,RUE DE RIVOLI,0,,1,3,0,1,0,0,1,,,1,0,1,50
201900046187,4,RUE AUBRY LE BOUCHER,0,,1,1,0,1,0,0,1,,,2,0,1,30
201900046188,3,5,0,,2,2,0,1,0,0,1,,,3,8,1,50
201900046189,3,148,0,,2,1,0,1,0,0,1,,,1,0,1,50
201900046190,4,GENERAL DE GAULLE (R DU),0,,2,0,0,1,0,0,1,,,1,0,1,50
201900046191,3,86,0,,3,4,0,1,0,0,1,,,2,0,1,50
201900046192,3,920,0,,3,5,0,1,0,0,1,,,1,0,1,50
201900046193,3,7,0,,2,4,0,1,0,0,1,,,1,0,1,50
201900046194,3,223B,0,,1,1,0,1,0,0,1,,,1,0,1,30
201900046195,4,HOCHE (R),0,,2,2,0,1,0,0,2,,,2,6,1,20
201900046196,4,MARCEL LAMANT (R),0,,2,2,0,1,0,0,1,,,2,0,1,30
201900046197,3,160,0,,2,0,0,1,0,0,1,,,2,0,4,50
201900046198,4,BICENTENAIRE.(AVENUE DU),0,,1,1,0,1,0,0,1,,,2,0,1,30
201900046199,4,FAVORITE (AV DE LA),0,,2,2,0,1,0,0,1,,,2,0,1,50
201900046200,4,PERREUX (CHE DES),0,,1,1,0,2,0,0,2,,,2,0,1,50
201900046201,9,CHAPIT RE ( RUE DU),0,,NaN,2,0,1,0,0,1,,,2,9,1,70
201900046202,3,931,0,,1,2,0,1,0,0,1,,,1,0,1,50
201900046203,3,115,0,,2,4,0,1,0,1,1,,,1,0,1,50
201900046204,3,40,0,,1,1,0,2,0,0,1,,,2,8,1,50
201900046205,4,POSTES CHEMIN DES,0,,2,2,0,2,10,0,2,,,1,0,4,50
201900046206,4,VASSOU RUE,0,,2,2,0,1,1,0,1,,,1,0,1,50
201900046207,3,902,0,,2,2,0,1,0,0,1,,,2,0,4,50
201900046208,3,914,0,,1,2,0,1,0,0,1,,,2,1,1,50
201900046209,3,901,0,,1,3,0,1,0,1,1,,,1,0,1,50
201900046210,3,933,0,,3,4,0,1,0,0,1,,,1,5,1,50
201900046211,4,TARRAL (RUE GEORGES),0,,2,2,0,1,1,0,1,,,2,0,1,50
201900046212,4,VICTOR HUGO,0,,1,1,0,1,0,0,1,,,2,0,1,50
201900046213,4,BLES D'OR (RUE DES),0,,2,0,0,1,0,0,1,,,2,0,1,50
201900046214,4,BRANDIN (RUE),0,,4,8,0,1,0,0,1,,,1,0,1,50
201900046215,3,39,0,,NaN,0,0,1,0,0,1,,,1,0,1,50
201900046216,3,7,0,,1,2,0,1,0,0,1,,,2,0,1,50
201900046217,3,131,0,,2,5,0,2,0,0,1,,,2,0,1,50
201900046218,4,LUCIEN LANTERNIER (AVENUE) (1/17),0,,2,2,0,1,0,0,1,,,1,0,1,50
201900046219,3,906,0,,2,2,0,1,0,0,1,,,1,0,1,50
201900046220,4,Chemin des mourets,0,,2,2,0,1,0,0,1,,,1,0,1,80
201900046221,3,813,0,,2,2,0,1,24,405,1,,,1,0,1,80
201900046222,4,ALSACE LORRAINE (BOULEVARD D'),0,,2,2,0,2,0,0,1,,,2,0,1,50
201900046223,4,LEON DUPONTREUE (RUE),0,,2,2,0,1,0,0,1,,,2,0,1,50
201900046224,3,408,0,,1,2,0,1,0,0,2,,,2,0,1,50
201900046225,4,COMTE RAOUL (RUE DU),0,,1,2,0,1,0,0,1,,,2,0,1,50
201900046226,4,ALEXANDRE DUMAS (RUE),0,,3,2,0,1,0,0,1,,,2,0,1,50
201900046227,4,AUGUSTINS (RUE DES),0,,2,2,0,1,0,0,1,,,1,0,1,50
201900046228,3,10,0,,2,6,0,1,1,804,1,,,1,5,1,50
201900046229,3,308,0,,2,2,0,2,11,725,1,,,1,2,1,70
201900046230,3,113,0,,3,2,0,1,3,630,1,,,2,0,1,50
201900046231,4,HUBERT MOUCHEL (RUE),0,,2,2,0,1,0,0,1,,,2,0,1,50
201900046232,4,RUE MAURICE BRAUNSTEIN,0,,2,0,0,1,NaN,NaN,1,,,1,0,1,50
201900046233,4,CARNOT (AVENUE),0,,2,2,0,1,0,0,1,,,1,0,1,50
201900046234,3,404,0,,2,2,0,1,5,513,1,,,2,0,1,80
201900046235,3,199,0,,1,1,0,1,5,332,2,,,1,5,1,50
201900046236,4,SURVILLE (AVENUE DE),0,,2,2,0,1,0,0,1,,,2,0,1,50
201900046237,3,606,0,,2,3,0,3,56,963,1,,,1,0,1,80
201900046238,4,JEAN JAURES (AVENUE),0,,2,2,0,1,0,0,1,,,2,8,1,30
201900046239,3,18,0,,3,5,0,1,1,15,1,2,20,2,0,1,70
201900046240,4,LA FAYETTE. RUE,0,,2,2,0,1,0,0,1,,,2,0,1,50
201900046241,4,ALEMBERT,0,,2,2,0,1,0,0,1,,,1,0,1,50
201900046242,4,APLEMONT (AVENUE D'),0,,2,2,0,2,0,0,1,,,1,0,1,50
201900046243,4,CLEMENT MARICAL,0,,1,1,0,2,0,0,1,,,1,0,1,50
201900046244,3,925,0,,2,2,0,1,103,0,1,,,1,0,1,80
201900046245,4,EVIAN (AVENUE D'),0,,2,0,0,1,0,0,1,,,1,0,1,50
201900046246,4,CHURCHILL WINSTON (BD) IMP DE 13 A 39,0,,1,2,0,1,0,0,2,,,1,0,1,50
201900046247,4,CHAMPION HENRI (RUE) N° IMP,0,,2,2,0,1,0,0,1,,,1,0,2,50
201900046248,3,147,0,,4,3,0,1,0,0,2,,,2,0,1,50
201900046249,4,ANTOINE EMORINE (RUE),0,,2,2,0,1,0,0,1,,,1,0,1,50
201900046250,3,984,0,,2,2,0,1,8,0,3,,,1,5,1,50
201900046251,4,ANATOLE FRANCE     (Rue),0,,1,2,1,1,0,0,1,,,2,0,1,50
201900046252,4,LEON BLUM      (Rue),0,,2,4,3,1,0,0,1,,,1,0,1,50
201900046253,4,PIERRE ET MARIE CURIE  ( R ),0,,2,2,0,1,0,0,1,,,2,0,2,50
201900046254,4,JUIN (AVENUE ALPHONSE),0,,2,3,0,1,0,0,1,,,2,0,1,50
201900046255,4,GANZAU (RUE DE LA),0,,2,2,0,1,0,0,1,,,2,0,1,50
201900046256,7,468,0,,2,3,0,1,0,0,1,,,2,0,1,50
201900046257,4,CERVANTES (AVENUE),0,,2,2,0,1,0,0,1,,,1,0,1,50
201900046258,4,SAINT JEAN (QUAI),0,,1,1,1,1,0,0,1,,,1,2,1,50
201900046259,4,WALDECK-ROUSSEAU (RENE),0,,2,2,0,1,0,0,1,,,1,0,1,30
201900046260,4,SAINT-ASSISCLE (BOULEVARD DE),0,,2,2,0,1,0,0,1,,,1,0,1,30
201900046261,4,PASSIO-VELLA (CHEMIN DE LA),0,,2,1,0,1,0,0,1,,,1,0,1,50
201900046262,4,CASTETNAU,0,,2,2,0,1,0,0,1,,,1,0,1,50
201900046263,4,PHILIPPON,0,,2,2,1,1,0,0,1,,,1,0,1,50
201900046264,4,LOUP DU,0,,2,2,0,1,0,0,1,,,1,0,1,50
201900046265,4,GEORGES CLEMENCEAU,0,,2,2,0,1,0,0,1,,,1,0,1,30
201900046266,4,VERDUN (AVENUE DE),0,,1,2,0,2,0,0,1,,,2,0,1,30
201900046267,4,DUVERGIER DE HAURANNE (AVENUE),0,,2,2,0,2,0,0,1,,,2,0,1,50
201900046268,4,,0,,2,2,0,2,0,0,1,,,2,0,1,50
201900046269,4,allée ORION,0,,1,1,0,1,0,0,1,,,1,0,1,50
201900046270,4,SABALCE (CHEMIN DE),0,,2,2,0,1,0,0,1,,,1,0,1,50
201900046271,4,LIBERATION (AVENUE DE LA.....),0,,2,2,0,2,0,0,1,,,2,0,1,50
201900046272,4,SAINT MOMELIN (ROUTE DE.........),0,,2,2,0,1,7,0,2,,,1,0,1,80
201900046273,3,937,0,,NaN,2,0,1,0,0,3,,,1,0,1,50
201900046274,3,940,0,,2,2,0,1,0,0,1,,,1,0,1,50
201900046275,4,ARMES (PLACE D'),0,,1,1,0,1,0,0,1,,,1,0,1,50
201900046276,4,ETATS UNIS ( BOULEVARD DES ),0,,2,2,0,1,0,1,1,,,2,0,1,50
201900046277,4,CURIE (AV. PIERRE ET MARIE),0,,2,4,0,1,0,1,1,,,2,0,1,50
201900046278,3,1131,0,,3,4,0,2,1,690,1,,,2,3,1,70
201900046279,4,DRON (AVENUE GUSTAVE),0,,3,4,0,1,1,0,1,,,1,0,1,50
201900046280,4,LINSELLES (ROUTE DE),0,,2,2,0,1,0,0,1,,,2,0,1,50
201900046281,7,14,0,,2,4,0,1,0,0,1,,,2,0,1,50
201900046282,4,DECONYNCK ERNEST RUE,0,,1,1,0,1,0,0,1,,,2,0,1,50
201900046283,4,ROYALE RUE,0,,1,1,0,1,0,0,1,,,2,0,1,50
201900046284,7,917,0,,2,2,0,1,0,0,1,,,1,0,1,50
201900046285,4,ANCIEN VILLAGE - AVENUE,0,,2,2,0,1,0,0,1,,,2,0,1,50
201900046286,3,14,0,,3,4,0,2,0,800,1,,,2,0,1,50
201900046287,4,BELLEVUE (DE),0,,2,2,0,1,0,0,1,,,2,0,1,50
201900046288,3,43,0,,3,2,0,1,1,800,1,,,2,0,1,50
201900046289,4,Mané el Cuff (LIEU-DIT),0,,2,2,0,2,0,0,4,,,1,0,1,50
201900046290,4,JOFFRE (RUE  DU MARECHAL ),0,,2,2,0,2,0,0,1,,,1,0,1,50
201900046291,4,BRIGACHTAL (AVENUE DE),0,,NaN,2,0,1,0,0,1,,,1,0,1,30
201900046292,4,AVENUE D'EPERNAY,0,,2,4,1,1,0,0,1,,,2,0,1,50
201900046293,4,CHEMIN SAINT LEONARD,0,,2,2,0,1,1,0,2,,,2,0,1,50
201900046294,4,BOULEVARD DE LATTRE DE TASSIGNY,0,,2,4,1,1,1,0,1,,,1,0,1,50
201900046295,4,AVENUE D'EPERNAY,0,,NaN,2,0,1,1,0,1,,,2,0,1,50
201900046296,4,RUE COGNACQ JAY,0,,2,2,0,2,0,0,1,,,2,0,1,50
201900046297,3,87,0,,3,2,0,2,NaN,NaN,1,,,2,6,1,50
201900046298,4,RUE DU CHATELET,0,,1,1,0,1,0,0,1,,,1,0,2,50
201900046299,7,DIVISION LECLERC,0,,NaN,2,0,1,0,0,1,,,2,0,1,50
201900046300,4,DEUX CROIX BOULEVARD,0,,2,2,0,1,0,0,1,,,1,0,1,50
201900046301,4,BOREAU,0,,NaN,1,0,1,0,0,1,,,1,0,1,30
201900046302,4,SAUMUROISE IMPASSE ET RUE,0,,2,2,0,1,0,0,1,,,1,0,1,50
201900046303,4,HERAUDIERES,0,,NaN,1,0,1,0,0,1,,,2,0,1,30
201900046304,3,323,0,,3,4,0,1,37,900,1,,,2,0,1,70
201900046305,4,ROI RENE BOULEVARD,0,,NaN,1,0,1,0,0,1,,,2,0,1,30
201900046306,3,656,0,,2,2,0,1,47,130,1,,,2,0,1,50
201900046307,4, AVENUE DE LA RECHERCHE SCIENTIFIQUE,0,,1,1,0,1,0,0,1,,,2,0,1,50
